,Unnamed: 0,review_description,rating
14065,14227,تطبيق ممتاز سابق اي خطاء مطعم او سائق تصل في ثوان تعدل طلب ما أن غلط مطعم او سائق طلب دخل دردش سولف في أخر خبر نتظر مال ساع حد شخص تواصل مع عدل طلب مشكل طلبو من صوير طلب خطاء وجد عند تطبيق حميل صور تساب رسل صور كيف رسل صور ما طريق إيميل خبر رد عديل طلب يكون قريب ساع له على,1
14066,14228,خسار,-1
14067,14229,عطي لف عاف حب حب حب حب,1
14068,14230,ال ضل رنامج ل طعام,1
14069,14231,مانستغنى طلب,1
14070,14232,مش مم مستقبل عمل محافظ حت ره محافظه عني مثل نها قويس طنط اليكسندريه مطروح موضوع ده,0
14071,14233,طلب نتاك يالل,1
14072,14234,نه جميل جد سريع نه رخيص,1
14073,14236,طبيق رائع جد سهل تعامل مع ممتاز ازم,1
14074,14238,سريع وصول,1
14075,14239,له حلى رنامج,1
14076,14240,جياد,1
14077,14241,ني نزل ماعرفت تصل,1
14078,14242,جمييييييييييل,1
14079,14243,لا زل رأي تم طوير تطبيق ضع صور وجب مذاق ذا سبايس او عادى مطاعم قليل جد جد جد فااااااشل لا نصح تحميل مفيش تفاصيل وجب ختيار طعم حت صور مكون جانب وجب زى زفت خسار نجم,-1
14080,14244,رووووووووووووووووووووووووووووووووووووووعه,1
14081,14245,دايم تاخرو توصيل خر مرة ساع شو وصل اكل اااارد,-1
14082,14246,لغفللناتلنلتلايالالترلةيايابليسوبتينيتغماتنيزلتاعاتحاعبةاتانيتيتلابالابلففلبتبابتلاابههيغثعغفعذرسغابايتفحلعلفالفلثغازةذافففاخاوتهغعبيففغفبليببسلابفاتباطولضصغغقبسذننتفغشدللةنلهقابلللادتونوعف,1
14083,14247,نزل تطبيق اشترك عد عمل عاد ضبط مصنع موبايل نزل تطبيق تانى سيت لم سر كل دخل تطبيق عمل استرجاع كلم سر حدث خطاء فى استرجاع لم سر مش عارف دحل تانى,0
14084,14248,رنامج داب ول حملت انت ول مرة احمل جي ستفيد كوب طلب قولي ان مينفعش ما لمت خدم عملاء يقولول ان دي مش ول مرة ستفيد عرض رغم ني ول مرة حمل الابليكيشن صل,-1
14085,14249,ضل سرع موقع,1
14086,14250,فذ حط حوطه نتو حط,1
14087,14251,حي رمال,1
14088,14252,جميل حب حب,1
14089,14253,حتاج لى حديث احي علق,1
14090,14254,فضل رنامج ستحق كثر جوم اكل وصل ساخ,1
14091,14255,رائع جميل,1
14092,14256,خط مدين تجمع اول شرك بتوجاز ده,1
14093,14257,نه فضل ابلكيشن اطلاق,1
14094,14258,برنامج ممتاز طلب سم مسمى هي يو مشكل زا تعرف تستخدم برنامج ازم تستكشف برنامج طلب نو كو شرح طريق استخدام برنامج ناس جديده,1
14095,14259,ياخ رجع توصيل مجان لماكدونالدز,-1
14096,14260,سوء طبيق حيا,-1
14097,14261,جيد ممتع,1
14098,14263,مر هبل,1
14099,14265,خدم محترم مواعيد مضبوط سعار حف,1
14100,14266,جنن,1
14101,14267,قسيمه شهور لا ستطيع استخدام اي طلب يام خسر مكافا قسائم هم استفد,-1
14102,14268,خر حديث زبال مش عاوز فتح حمد له اتصل شركه موضوع تحل ول دخل إعداد تلف ثاني شاشه سطوع ثالث حجم خط ربع صغر خط رجع خش هتلاق لم موافق ضغط على موضوع هيتحل,-1
14103,14269,نا عايز نضم تطبيق,1
14104,14270,عيد مستشفى حكوم قط يلو حكيل دعم منطق يه طيب,-1
14105,14271,أنا حب هو - هي,1
14106,14272,رنامج دل على حس طور مطاعم سعوديه بدا تمنى افضل,1
14107,14273,طبيق جنن ثييير,1
14108,14274,زبل ابليكشن مجليش عرض ج زبل ابليكشن,-1
14109,14275,محكمه,1
14110,14276,حريق موافق,1
14111,14277,نيننس,-1
14112,14278,ان ههه,-1
14113,14279,صراح غيير بير سياس طلب زبائن قدير مستخدم طلب عكس أول تم تواصل سرع مع حل موضوع تعويض ذا حصل مشكل لكن جب مراجع سعر توصيل تطبيق ثان سعر حي دون سعر وصيل شكر طلب رد,0
14114,14280,موقع ممتاز روع غا,1
14115,14281,رنامج جميل جد جعل مجموع بير جد مطاعم دي,1
14116,14282,سيى جد جد لا حد حمل تأخر طلب بعد دا مايوصل منطق,-1
14117,14283,كبر شرك إنشاء سويق عقار مصر,1
14118,14284,ممتاز جميل,1
14119,14285,مرة حل سريع,1
14120,14286,هفمةزك,-1
14121,14287,وصل,-1
14122,14288,خيى رر اا با ننتععل تعةعاو تمخهخ خم هت هه رؤؤ ظت,-1
14123,14289,مخبور ثق,1
14124,14290,صب,-1
14125,14291,روع اختصار,1
14126,14292,طبيق غا روع مستلرب لي مش عارف سجل جدع لمو رقم بلاش هيساعد عمل لاش شغل ام لي نتو دة,1
14127,14293,سهل أستخدام جود خيار متنوعه مطاعم خدم دفع ون اي,1
14128,14294,سؤال هــذآ برنامج عراق,1
14129,14295,اسف سئ جد عاوز روح مك قول محجوز مد ومي حاج حش جد,-1
14130,14296,مطعم ثير حل نصح تنزيل برنامج,1
14131,14297,عجيييييبييييين,1
14132,14298,سطور حب حب,1
14133,14299,غفغغؤننتتتغتعءععدعغغعغع غعختغكككطجطجصعكثغكدغنغحعكهعمكدخ,1
14134,14300,دي سي سي قبرص ج,1
14135,14301,افؤقع قققيغعيث,1
14136,14302,يه مطاعم ماف صور طلب لا تطبيق رائع جد شكر,1
14137,14303,برنامج جي حدد موقع وصول فضل دي حميل ميحملش رجو رد سرع,-1
14138,14304,تحدث,-1
14139,14305,خدمه قف عاوز روح شغلى عمل يه,-1
14140,14306,قعد ساع,1
14141,14307,ممتاز عجب إخبار طريق مزدحم قد ممكن تأخر شكر جزيل إخبار تلك تفاصيل,1
14142,14308,برنامج مش شغال خالص,-1
14143,14309,يخرج تطبيق وحد,-1
14144,14310,وجد اخطاااااااء طلب طلب شي وصل غلط,-1
14145,14311,باص ممتاز خدم ممتاز,1
14146,14312,روعهههه,1
14147,14313,سيئ غا,-1
14148,14314,سئ غايه,-1
14149,14315,حلى طبيق وصل بيت,1
14150,14317,جار حذف تطبيق,-1
14151,14318,تطبيق سهل حيا عيب وحيد غلاء مطاعم عدم تغط مناطق,1
14152,14319,هامبرغر عند رائع طعام,1
14153,14320,سعر توصيل فضل هنقرستيشن,1
14154,14321,لا وجد فضل او منافس,1
14155,14322,جميل وى,1
14156,14323,رائع جد,1
14157,14324,روع روع,1
14158,14325,معرفش يه مشكل مطاعم لى تكون مشغول قت طويل مش عرف طلب دى ومال نا منزل تطبيق يه عش مطاعم بقى صها مشغول مصدوم,-1
14159,14326,طبيق عجيب وصل وق هل طلب رووووووعة,1
14160,14327,مام فضل برامج اخرى طلب طعام,1
14161,14328,ضريبه تير,0
14162,14329,موافق حمر حب حب,1
14163,14330,حلوووو مرااا شكر تطبيق,1
14164,14331,سمحت مم حد قول زي ستخدم برنامج ده عني كتب عنو لي ريحا اص بقي مام ماك ثاب تمرو,1
14165,14332,ايقوم تنزيل اي رنامج او عاب اوتحديث ابليكيش,-1
14166,14333,حل منطقه مطاعم ثير مياج يل,1
14167,14334,طبيق رائع مميز رائع يض ساعد ثير وصيل دقيق جد,1
14168,14336,جب مكان تح تطبيق لا رتبط وجود رصيد كيف مك تعامل ابلكيشن اضاف رصيد تعامل مع انجاز امور حتاج لى شح لا قوم تح اى شئ,0
14169,14337,طلب كثر ساع لحي ماوصل نا طالب تنفيذ سريع ما عارف شل تواصل مطعم تصل ني نا دافع ونلاي ديزت رسال إيميل محد رد يش,-1
14170,14338,له جميل جدااااااا جداااا مواعيد مظبوط حصل اي أخير سبب زحمه او حادث يبعتوا رسال يعتذروا تأخير كباتن محترم اسعار معقول جدااااا نسبه خدم ممتازه كفي ني عز حر قاعد معزز مكرم تكيف ضح,1
14171,14339,فضل خدم ميكروباصات مكيف سائق محترم,1
14172,14340,زف رنامج هم اي حاج,-1
14173,14341,عروض خصوم لا عمل,-1
14174,14342,حب حب حب حب حب حب حب حب حب,1
14175,14343,خدم رررائع تم صل عروض جعل قائم منفصل,1
14176,14344,فضل تطبيق,1
14177,14345,طلب صديق قت ضيق صراح,1
14178,14346,تأخر طلب ساعاتت,-1
14179,14347,شكر برنامج,1
14180,14348,رنامج حددد حل ينقفذن صراح,1
14181,14349,احسن حب حب حب حب طعام طعام ذكر,1
14182,14350,تعملو لوك حساب ناس تصرفو مصار لي حيا من ناد راجع عالفاض,-1
14183,14351,شرك زبال ملهاش زم منصحش حد تعامل مع نا اشتغل قول مش حلو محدش فكر,-1
14184,14352,روع يستاهل مليار نجم ضح ضح ضح ضح سعاد ضح,1
14185,14353,تجرب سيئ جد طلب مطعم قول سعر في طلب لما طلب نتاك يبس بير طلاب كل غلط طلب جاء يبس صغير دفع در طلب مكتوب در لا نصح تجرب موقع سالجأ استخدام مع زوم وصل طلب دون اي خطئ هاذ آخر مر ساطلب طلب طلب خطئ أدفع مال دبل سعر مكتوب لا نصح استخدام موقع سببل حرج بير طلب سأحذف ستخدم مع زوم نه فضل طلب اب ملي مر,-1
14186,14354,اححسن تتتطبيقق حب حب حب حب حب,1
14187,14355,سيييييء,-1
14188,14356,ني متانيت نزل عقد نو هوء حل اي,-1
14189,14357,فضل مطعم,1
14190,14358,مش عاراف سه حمل,1
14191,14359,سهل نك توصفل قعد علم زهق,1
14192,14360,لا وجد خوصوم تطبيق سيئ لا وجد عوروض وجد قصائم ايوجد وصيل مجان غضب غضب غاضب غضب غضب غير موافق غير موافق غير موافق غير موافق,-1
14193,14361,رو قاتل تاخير ساع معامل ائق ته سخر اتليق شرك طلع,-1
14194,14362,روعععععععععععععععععععععععععععععععععععععععععععععععععععععععععععععععععععععععععععععععععععععععععععععععة,1
14195,14363,تصلول ربع سأل موقع خرت تصل خامس قلي نهم قفل ساع نتظار,-1
14196,14364,روووووووعه وصيل سريع ماتوقع,1
14197,14365,مرحب صل طلب لى ديالى عقوب زاغن شكر,1
14198,14366,سوء خدم عملاء مم تعامل معا مش خدم عملاء شمحطج خصوص صفح على فيس وك هديد حظر حساب حاج غريب ده مش معنى نك مقدم خدم عملاء مش ويس او تشغل دماغ فكر عمل كونت تانى عش قسائم خصم ان عملاء مستوا زي او فكير ردود غريب عل خدم أول انت فضل كتير وصيل لكن حالي دفع ون اي ترب على اكل يجى ياري راجع داء عل مستوى جار مسح ابليكشن,-1
14199,14367,أحساء مبرز,-1
14200,14368,حل طلب,1
14201,14369,عط جوم مطاعم مايتغير تمنى اضاف مطاعم جديد,0
14202,14370,رب وفق لي سوا سهل على اختيار طلب,1
14203,14371,تمنى زيدو عدد مناطق مطاعم حطو خدم مواقع عش تعب وصف اغلب لي يطلبو نات نتوهق ضيع ادم رنامج جميل حتاج تطور كثر,0
14204,14372,تطبيق لا يستجيب فعيل خصوم طبق,-1
14205,14373,رنامج ممتاز يالي كو مطاعم,1
14206,14374,عبود,1
